ticket_id,created_at,channel,product,region,customer_tier,issue_category,ticket_text,response_time_hours,num_previous_tickets,sentiment_score,contains_urgent_words,priority_label
TKT-03996,2024-01-02 12:00:00,web,ProductB,South,Gold,technical,I have been waiting for a refund on ProductB for over 3 weeks.,8.14,5,-0.152,0,Medium
TKT-03997,2024-07-03 10:00:00,chat,ProductD,Central,Platinum,general,"Please escalate this asap, ProductD is down for our entire team.",0.75,1,-0.267,1,High
TKT-03998,2024-06-06 01:00:00,web,ProductD,Central,Silver,technical,I have an emergency: ProductD integration is failure for all users.,5.12,4,-0.091,1,High
TKT-03999,2024-12-25 15:00:00,call,ProductB,East,Gold,technical,"I cannot log into my ProductB account, please help urgently.",1.15,1,-0.041,1,Critical
TKT-04000,2024-10-23 17:00:00,web,ProductD,North,Platinum,account,"Duplicate charge on my account for ProductD, please fix immediately.",13.54,2,-0.985,1,Critical
TKT-04001,2024-04-30 13:00:00,web,ProductC,South,Gold,technical,I have an emergency: ProductC integration is failure for all users.,19.37,2,0.259,1,Critical
TKT-04002,2024-11-03 00:00:00,web,ProductD,East,Silver,account,My ProductD is not working and I need help immediately.,30.81,4,-0.198,1,High
TKT-04003,2024-04-21 08:00:00,email,ProductC,Central,Silver,shipping,Need help setting up ProductC for the first time.,32.58,8,0.482,0,Medium
TKT-04004,2024-10-18 10:00:00,email,ProductC,South,Gold,returns,Slow performance on ProductC — response time is unacceptable.,8.27,3,-0.728,0,High
TKT-04005,2024-03-06 14:00:00,chat,ProductD,East,Gold,shipping,I need to cancel my ProductD subscription and get a refund.,23.38,4,-0.104,0,Medium
TKT-04006,2024-03-26 01:00:00,email,ProductD,East,Platinum,shipping,"Please help me reset my password, I cannot access ProductD.",0.32,2,-0.76,1,Critical
TKT-04007,2024-12-13 05:00:00,web,ProductB,East,Bronze,billing,There is a technical error when I try to use ProductB.,0.1,4,0.26,1,High
TKT-04008,2024-09-14 13:00:00,web,ProductD,Central,Silver,shipping,My ProductD stopped working after the latest update.,13.99,0,-0.029,0,Low
TKT-04009,2024-10-05 22:00:00,web,ProductD,West,Platinum,returns,My ProductD is not working and I need help immediately.,4.73,7,-0.082,1,Critical
TKT-04010,2024-02-05 03:00:00,email,ProductA,West,Platinum,general,Slow performance on ProductA — response time is unacceptable.,3.33,1,-0.978,0,High
TKT-04011,2024-01-18 23:00:00,call,ProductA,North,Gold,account,The shipment for my ProductA has not arrived yet.,11.01,1,-0.061,0,Low
TKT-04012,2024-09-24 17:00:00,call,ProductB,North,Gold,general,General inquiry about ProductB pricing and features.,6.25,3,0.188,0,Low
TKT-04013,2024-08-19 05:00:00,call,ProductD,East,Gold,returns,My ProductD is not working and I need help immediately.,19.65,0,0.536,1,High
TKT-04014,2024-07-18 16:00:00,email,ProductA,West,Platinum,billing,The ProductA dashboard is completely blank — outage?,2.11,2,0.64,1,Critical
TKT-04015,2024-10-23 22:00:00,web,ProductC,South,Silver,technical,Need help setting up ProductC for the first time.,7.52,7,-0.082,0,Medium
TKT-04016,2024-10-06 04:00:00,web,ProductC,North,Bronze,shipping,General inquiry about ProductC pricing and features.,5.35,2,-0.344,0,Medium
TKT-04017,2024-04-02 15:00:00,web,ProductD,East,Silver,returns,I have a billing issue with my recent ProductD order.,13.05,2,0.27,0,Low
TKT-04018,2024-04-24 13:00:00,call,ProductC,North,Silver,account,The ProductC dashboard is completely blank — outage?,4.04,1,0.15,1,Medium
TKT-04019,2024-08-13 13:00:00,web,ProductC,North,Platinum,billing,There is a technical error when I try to use ProductC.,21.42,7,0.673,1,Critical
TKT-04020,2024-04-27 17:00:00,web,ProductA,West,Silver,account,I am getting an error code on ProductA — this is critical for my business.,4.89,5,-0.692,1,High
TKT-04021,2024-12-19 03:00:00,email,ProductD,West,Gold,account,My subscription for ProductD is showing incorrect charges.,5.36,0,0.163,0,Low
TKT-04022,2024-09-20 01:00:00,call,ProductC,Central,Silver,general,I have a billing issue with my recent ProductC order.,4.26,5,-0.558,0,Medium
TKT-04023,2024-02-27 17:00:00,web,ProductB,South,Gold,account,My ProductB is not working and I need help immediately.,6.45,4,-0.23,1,High
TKT-04024,2024-09-14 14:00:00,call,ProductA,Central,Bronze,technical,Slow performance on ProductA — response time is unacceptable.,2.91,1,-0.093,0,Low
TKT-04025,2024-12-09 20:00:00,chat,ProductC,North,Bronze,account,I have been waiting for a refund on ProductC for over 3 weeks.,14.1,4,0.033,0,Low
TKT-04026,2024-12-23 20:00:00,call,ProductC,West,Silver,general,Need help setting up ProductC for the first time.,16.61,7,-0.454,0,Medium
TKT-04027,2024-10-10 06:00:00,chat,ProductD,West,Platinum,billing,General inquiry about ProductD pricing and features.,28.76,3,-0.189,0,High
TKT-04028,2024-07-26 13:00:00,call,ProductB,South,Bronze,technical,The ProductB application crashed and I lost all my data.,4.95,3,-0.551,1,Critical
TKT-04029,2024-09-14 17:00:00,web,ProductC,West,Silver,general,"Duplicate charge on my account for ProductC, please fix immediately.",4.73,2,-0.198,1,Medium
TKT-04030,2024-05-31 18:00:00,email,ProductB,South,Silver,billing,"Please escalate this asap, ProductB is down for our entire team.",15.04,5,-0.254,1,High
TKT-04031,2024-02-02 15:00:00,call,ProductC,North,Platinum,general,The ProductC dashboard is completely blank — outage?,3.47,3,0.206,1,High
TKT-04032,2024-08-31 22:00:00,call,ProductD,East,Silver,billing,The ProductD application crashed and I lost all my data.,8.38,1,0.992,1,High
TKT-04033,2024-09-21 23:00:00,chat,ProductD,West,Platinum,returns,There is a technical error when I try to use ProductD.,5.81,4,-0.773,1,Critical
TKT-04034,2024-11-29 09:00:00,web,ProductB,North,Platinum,returns,"Duplicate charge on my account for ProductB, please fix immediately.",13.48,3,0.338,1,Critical
TKT-04035,2024-07-14 19:00:00,web,ProductD,Central,Gold,returns,The ProductD application crashed and I lost all my data.,0.1,3,-0.903,1,Critical
TKT-04036,2024-08-29 18:00:00,web,ProductB,South,Gold,account,Slow performance on ProductB — response time is unacceptable.,5.24,0,-0.203,0,Low
TKT-04037,2024-06-12 20:00:00,call,ProductB,East,Platinum,general,My ProductB is not working and I need help immediately.,9.31,2,0.237,1,High
TKT-04038,2024-07-11 02:00:00,call,ProductD,Central,Platinum,returns,The ProductD dashboard is completely blank — outage?,2.35,5,-0.418,1,Critical
TKT-04039,2024-11-14 23:00:00,email,ProductA,West,Gold,technical,I am getting an error code on ProductA — this is critical for my business.,9.56,4,-0.411,1,Critical
TKT-04040,2024-07-22 11:00:00,call,ProductC,East,Bronze,shipping,"Please escalate this asap, ProductC is down for our entire team.",12.24,3,0.12,1,Medium
TKT-04041,2024-02-10 13:00:00,call,ProductA,South,Bronze,shipping,"Please escalate this asap, ProductA is down for our entire team.",7.2,1,-0.312,1,High
TKT-04042,2024-01-23 20:00:00,email,ProductA,Central,Bronze,general,The ProductA application crashed and I lost all my data.,5.8,3,-0.228,1,Medium
TKT-04043,2024-06-14 07:00:00,web,ProductD,Central,Gold,returns,There is a technical error when I try to use ProductD.,13.71,3,-0.341,1,Critical
TKT-04044,2024-10-15 12:00:00,chat,ProductC,Central,Gold,shipping,General inquiry about ProductC pricing and features.,15.17,6,-0.14,0,Medium
TKT-04045,2024-10-07 23:00:00,chat,ProductC,South,Silver,shipping,There is a technical error when I try to use ProductC.,11.33,1,-0.497,1,Critical
TKT-04046,2024-11-14 09:00:00,email,ProductD,North,Bronze,general,The ProductD application crashed and I lost all my data.,3.64,5,-0.553,1,High
TKT-04047,2024-09-03 21:00:00,email,ProductA,South,Bronze,billing,I have been waiting for a refund on ProductA for over 3 weeks.,3.97,3,-0.044,0,Low
TKT-04048,2024-02-29 05:00:00,call,ProductD,East,Bronze,billing,The shipment for my ProductD has not arrived yet.,16.22,7,-0.514,0,Medium
TKT-04049,2024-10-01 06:00:00,chat,ProductA,West,Gold,account,The ProductA application crashed and I lost all my data.,0.57,5,0.671,1,High
TKT-04050,2024-10-17 04:00:00,web,ProductD,West,Bronze,shipping,"Please help me reset my password, I cannot access ProductD.",20.0,3,-0.829,1,High
TKT-04051,2024-11-11 02:00:00,call,ProductA,North,Platinum,account,The ProductA application crashed and I lost all my data.,11.95,3,-0.204,1,High
TKT-04052,2024-01-11 19:00:00,call,ProductD,Central,Platinum,general,There is a technical error when I try to use ProductD.,32.72,3,0.875,1,Critical
TKT-04053,2024-09-12 22:00:00,call,ProductC,East,Silver,shipping,I need to cancel my ProductC subscription and get a refund.,0.6,3,0.896,0,Low
TKT-04054,2024-01-03 11:00:00,chat,ProductA,South,Bronze,shipping,My subscription for ProductA is showing incorrect charges.,24.66,2,-0.008,0,Low
TKT-04055,2024-08-03 09:00:00,call,ProductB,East,Silver,returns,My ProductB is not working and I need help immediately.,4.9,3,0.463,1,High
TKT-04056,2024-10-15 07:00:00,chat,ProductC,Central,Platinum,general,I have an emergency: ProductC integration is failure for all users.,8.36,4,-0.252,1,High
TKT-04057,2024-02-15 21:00:00,web,ProductB,North,Silver,billing,Need help setting up ProductB for the first time.,5.15,0,0.448,0,Medium
TKT-04058,2024-07-29 11:00:00,call,ProductB,West,Bronze,account,I have a billing issue with my recent ProductB order.,6.47,3,-0.785,0,Low
TKT-04059,2024-03-02 15:00:00,chat,ProductD,South,Gold,returns,I have an emergency: ProductD integration is failure for all users.,9.14,3,-0.486,1,Critical
TKT-04060,2024-11-06 18:00:00,web,ProductC,South,Platinum,general,The ProductC application crashed and I lost all my data.,35.9,3,-0.58,1,Critical
TKT-04061,2024-06-28 04:00:00,email,ProductC,South,Gold,technical,General inquiry about ProductC pricing and features.,8.1,1,-0.491,0,High
TKT-04062,2024-11-24 06:00:00,chat,ProductC,South,Bronze,billing,"Duplicate charge on my account for ProductC, please fix immediately.",18.08,4,0.653,1,High
TKT-04063,2024-12-05 05:00:00,call,ProductB,West,Gold,billing,I have been waiting for a refund on ProductB for over 3 weeks.,14.27,2,-0.879,0,High
TKT-04064,2024-09-07 04:00:00,chat,ProductD,North,Gold,billing,"Please escalate this asap, ProductD is down for our entire team.",14.34,4,-0.888,1,Critical
TKT-04065,2024-09-12 05:00:00,chat,ProductA,East,Silver,billing,"Duplicate charge on my account for ProductA, please fix immediately.",0.94,2,0.497,1,High
TKT-04066,2024-08-26 10:00:00,web,ProductB,Central,Gold,returns,The shipment for my ProductB has not arrived yet.,2.67,1,-0.247,0,Medium
TKT-04067,2024-08-11 19:00:00,chat,ProductB,North,Gold,general,The ProductB dashboard is completely blank — outage?,27.29,4,-0.555,1,Critical
TKT-04068,2024-09-13 01:00:00,web,ProductC,North,Bronze,account,I want to return my ProductC — it arrived broken.,1.38,2,0.207,1,Medium
TKT-04069,2024-08-23 15:00:00,email,ProductC,West,Gold,account,"Please help me reset my password, I cannot access ProductC.",3.22,5,0.868,1,High
TKT-04070,2024-05-30 10:00:00,chat,ProductB,North,Silver,account,Slow performance on ProductB — response time is unacceptable.,8.62,2,0.093,0,Low
TKT-04071,2024-12-29 18:00:00,email,ProductC,North,Bronze,account,"Please escalate this asap, ProductC is down for our entire team.",9.35,2,-0.959,1,High
TKT-04072,2024-04-28 03:00:00,chat,ProductA,East,Gold,returns,There is a technical error when I try to use ProductA.,31.74,4,-0.456,1,Critical
TKT-04073,2024-06-14 07:00:00,web,ProductC,Central,Silver,billing,"Please help me reset my password, I cannot access ProductC.",19.65,1,-0.306,1,Critical
TKT-04074,2024-04-15 15:00:00,email,ProductA,Central,Bronze,technical,General inquiry about ProductA pricing and features.,22.36,2,-0.685,0,Medium
TKT-04075,2024-10-01 03:00:00,email,ProductD,North,Silver,shipping,I have been waiting for a refund on ProductD for over 3 weeks.,1.07,5,-0.817,0,Medium
TKT-04076,2024-09-04 10:00:00,email,ProductA,East,Silver,technical,Need help setting up ProductA for the first time.,10.1,3,0.549,0,Medium
TKT-04077,2024-05-09 13:00:00,web,ProductB,South,Bronze,billing,I have a billing issue with my recent ProductB order.,25.22,3,-0.407,0,High
TKT-04078,2024-12-29 17:00:00,email,ProductA,West,Gold,shipping,"Please help me reset my password, I cannot access ProductA.",22.9,3,-0.47,1,Critical
TKT-04079,2024-07-25 21:00:00,call,ProductA,East,Bronze,billing,I need to cancel my ProductA subscription and get a refund.,9.53,2,0.423,0,Low
TKT-04080,2024-07-27 12:00:00,call,ProductC,West,Gold,returns,My subscription for ProductC is showing incorrect charges.,3.85,2,-0.485,0,High
TKT-04081,2024-03-08 02:00:00,chat,ProductC,Central,Gold,billing,Slow performance on ProductC — response time is unacceptable.,13.29,3,-1.0,0,High
TKT-04082,2024-02-07 14:00:00,web,ProductB,East,Platinum,account,There is a technical error when I try to use ProductB.,0.21,1,-0.49,1,Critical
TKT-04083,2024-01-16 15:00:00,email,ProductD,Central,Gold,general,"I cannot log into my ProductD account, please help urgently.",62.82,2,-0.03,1,High
TKT-04084,2024-03-04 16:00:00,call,ProductD,West,Bronze,general,I need to cancel my ProductD subscription and get a refund.,11.08,3,-0.395,0,Low
TKT-04085,2024-04-01 11:00:00,chat,ProductA,South,Bronze,general,The ProductA application crashed and I lost all my data.,24.26,5,-0.183,1,Medium
TKT-04086,2024-03-26 23:00:00,chat,ProductA,West,Platinum,account,"Duplicate charge on my account for ProductA, please fix immediately.",18.18,1,-0.468,1,Critical
TKT-04087,2024-04-26 09:00:00,call,ProductB,East,Bronze,general,My ProductB stopped working after the latest update.,9.34,6,0.026,0,Low
TKT-04088,2024-07-03 23:00:00,email,ProductD,Central,Platinum,technical,"Please escalate this asap, ProductD is down for our entire team.",2.98,2,-0.532,1,Critical
TKT-04089,2024-06-06 06:00:00,email,ProductD,North,Bronze,general,Need help setting up ProductD for the first time.,1.14,2,-0.209,0,Low
TKT-04090,2024-11-07 04:00:00,chat,ProductB,South,Gold,returns,I have an emergency: ProductB integration is failure for all users.,17.94,3,-0.945,1,Critical
TKT-04091,2024-11-12 06:00:00,chat,ProductA,North,Silver,technical,I have a billing issue with my recent ProductA order.,6.26,4,0.069,0,Medium
TKT-04092,2024-05-10 15:00:00,call,ProductC,South,Gold,account,The ProductC application crashed and I lost all my data.,5.51,4,-0.305,1,Critical
TKT-04093,2024-08-16 11:00:00,web,ProductD,North,Bronze,technical,I have been waiting for a refund on ProductD for over 3 weeks.,10.27,5,-0.282,0,Low
TKT-04094,2024-09-29 16:00:00,email,ProductB,South,Bronze,shipping,"Duplicate charge on my account for ProductB, please fix immediately.",6.04,3,-0.841,1,High
TKT-04095,2024-04-28 10:00:00,web,ProductA,Central,Platinum,billing,My ProductA is not working and I need help immediately.,1.82,1,-0.508,1,Critical
TKT-04096,2024-11-21 16:00:00,call,ProductB,East,Gold,billing,I have been waiting for a refund on ProductB for over 3 weeks.,16.89,3,-0.082,0,Medium
TKT-04097,2024-01-16 21:00:00,web,ProductC,North,Platinum,returns,Slow performance on ProductC — response time is unacceptable.,6.78,1,-1.0,0,High
TKT-04098,2024-06-26 05:00:00,web,ProductC,West,Bronze,general,My ProductC stopped working after the latest update.,11.59,4,-0.935,0,Low
TKT-04099,2024-10-21 12:00:00,call,ProductB,East,Bronze,billing,Need help setting up ProductB for the first time.,1.7,2,-0.839,0,Medium
TKT-04100,2024-12-14 11:00:00,call,ProductB,Central,Silver,account,"Duplicate charge on my account for ProductB, please fix immediately.",10.65,1,-0.264,1,Medium
TKT-04101,2024-06-11 05:00:00,call,ProductD,Central,Platinum,shipping,I need to cancel my ProductD subscription and get a refund.,6.9,3,0.349,0,Medium
TKT-04102,2024-04-04 05:00:00,email,ProductA,West,Silver,returns,There is a technical error when I try to use ProductA.,11.86,4,-0.26,1,High
TKT-04103,2024-01-07 05:00:00,chat,ProductA,Central,Bronze,billing,My ProductA stopped working after the latest update.,4.97,2,-0.032,0,Low
TKT-04104,2024-01-11 12:00:00,web,ProductC,West,Platinum,account,The shipment for my ProductC has not arrived yet.,5.4,2,0.53,0,Medium
TKT-04105,2024-12-21 16:00:00,web,ProductB,North,Bronze,technical,The ProductB application crashed and I lost all my data.,4.67,3,-0.229,1,High
TKT-04106,2024-07-29 06:00:00,chat,ProductC,Central,Silver,account,I have been waiting for a refund on ProductC for over 3 weeks.,15.48,1,-0.23,0,Low
TKT-04107,2024-09-03 21:00:00,call,ProductA,Central,Bronze,shipping,I have a billing issue with my recent ProductA order.,3.18,1,-0.589,0,Medium
TKT-04108,2024-09-01 16:00:00,chat,ProductB,Central,Gold,returns,My subscription for ProductB is showing incorrect charges.,15.95,4,-0.004,0,Medium
TKT-04109,2024-08-14 05:00:00,chat,ProductA,North,Platinum,returns,Slow performance on ProductA — response time is unacceptable.,1.63,4,0.372,0,Medium
